"Rank","Player","TACKLE","ASSIST","SACK","PD","INT","FF","FR","DEF TD","G","FPTS","FPTS/G","ROST"
"72","LaBryan Ray (CAR)","2","3","0","0","0","0","0","0","1","5.3","5.3","0.2%"
"73","Byron Murphy II (SEA)","1","5","0","0","0","0","0","0","1","5.3","5.3","3.2%"
"74","Jer'Zhan Newton (WAS)","1","5","0","0","0","0","0","0","1","5.3","5.3","1.4%"
"75","Dexter Lawrence II (NYG)","1","5","0","0","0","0","0","0","1","5.3","5.3","18.4%"
"76","Keion White (NE)","3","1","0","0","0","0","0","0","1","5.3","5.3","17.9%"
"77","Shelby Harris (CLE)","0","4","0.5","0","0","0","0","0","1","5.0","5.0","0.6%"
"78","Tyler Davis (LAR)","0","4","0.5","0","0","0","0","0","1","5.0","5.0","0.0%"
"79","Emmanuel Ogbah (MIA)","1","1","0","0","0","0","0","0","1","4.8","4.8","3.3%"
"80","Anthony Nelson (TB)","1","1","0","0","0","0","0","0","1","4.8","4.8","0.1%"
"81","Will McDonald IV (NYJ)","0","1","0","0","0","0","1","0","1","4.8","4.8","9.5%"
"82","Jonathon Cooper (DEN)","2","2","0","0","0","0","0","0","1","4.5","4.5","10.4%"
"83","D.J. Davidson (FA)","3","0","0","0","0","0","0","0","1","4.5","4.5","0.1%"
"84","Dorance Armstrong Jr. (WAS)","2","2","0","0","0","0","0","0","1","4.5","4.5","1.4%"
"85","Arik Armstead (JAC)","3","0","0","0","0","0","0","0","1","4.5","4.5","1.0%"
"86","T.J. Slaton (GB)","2","2","0","0","0","0","0","0","1","4.5","4.5","0.1%"
"87","Jadeveon Clowney (CAR)","2","2","0","0","0","0","0","0","1","4.5","4.5","6.7%"
"88","John Jenkins (LV)","0","3","0.5","0","0","0","0","0","1","4.3","4.3","0.8%"
"89","Adetomiwa Adebawore (IND)","1","0","0","0","0","0","0","0","1","4.0","4.0","0.1%"
"90","Poona Ford (LAC)","1","0","0","0","0","0","0","0","1","4.0","4.0","0.3%"
"91","Jalen Redmond (MIN)","1","0","0","0","0","0","0","0","1","4.0","4.0","0.0%"
"92","Rakeem Nunez-Roches (NYG)","0","5","0","0","0","0","0","0","1","3.8","3.8","0.7%"
"93","Odafe Oweh (BAL)","2","1","0","0","0","0","0","0","1","3.8","3.8","3.7%"
"94","Jerry Tillery (MIN)","2","1","0","0","0","0","0","0","1","3.8","3.8","0.1%"
"95","Osa Odighizuwa (DAL)","2","1","0","0","0","0","0","0","1","3.8","3.8","1.6%"
"96","Bobby Brown III (LAR)","1","3","0","0","0","0","0","0","1","3.8","3.8","0.2%"
"97","Matthew Butler (LV)","2","1","0","0","0","0","0","0","1","3.8","3.8","0.0%"
"98","D.J. Jones (DEN)","2","1","0","0","0","0","0","0","1","3.8","3.8","0.5%"
"99","Chris Wormley (BAL)","1","3","0","0","0","0","0","0","1","3.8","3.8","0.0%"
"100","Jalen Carter (PHI)","1","3","0","0","0","0","0","0","1","3.8","3.8","12.7%"
"101","Jonah Laulu (LV)","1","3","0","0","0","0","0","0","1","3.8","3.8","0.0%"
"102","DaVon Hamilton (JAC)","1","3","0","0","0","0","0","0","1","3.8","3.8","0.4%"
"103","Michael Hoecht (LAR)","0","2","0.5","0","0","0","0","0","1","3.5","3.5","1.3%"
"104","Sebastian Joseph-Day (TEN)","0","2","0.5","0","0","0","0","0","1","3.5","3.5","0.8%"
"105","Danielle Hunter (HOU)","1","0","0","1","0","0","0","0","1","3.0","3.0","45.7%"
"106","Jaquelin Roy (NE)","2","0","0","0","0","0","0","0","1","3.0","3.0","0.1%"
"107","Joshua Uche (KC)","2","0","0","0","0","0","0","0","1","3.0","3.0","0.1%"
"108","Daron Payne (WAS)","1","2","0","0","0","0","0","0","1","3.0","3.0","7.3%"
"109","Dominique Robinson (CHI)","1","2","0","0","0","0","0","0","1","3.0","3.0","0.0%"
"110","Chris Jones (KC)","2","0","0","0","0","0","0","0","1","3.0","3.0","19.7%"
"111","Gervon Dexter Sr. (CHI)","1","2","0","0","0","0","0","0","1","3.0","3.0","2.6%"
"112","T'Vondre Sweat (TEN)","2","0","0","0","0","0","0","0","1","3.0","3.0","1.3%"
"113","Andrew Billings (CHI)","1","2","0","0","0","0","0","0","1","3.0","3.0","0.1%"
"114","David Onyemata (ATL)","2","0","0","0","0","0","0","0","1","3.0","3.0","1.1%"
"115","Shy Tuttle (CAR)","1","2","0","0","0","0","0","0","1","3.0","3.0","0.5%"
"116","McKinnley Jackson (CIN)","1","2","0","0","0","0","0","0","1","3.0","3.0","0.0%"
"117","Eyioma Uwazurike (DEN)","1","2","0","0","0","0","0","0","1","3.0","3.0","1.0%"
"118","Arron Mosby (GB)","0","1","0.5","0","0","0","0","0","1","2.8","2.8","0.0%"
"119","Haason Reddick (NYJ)","0","1","0.5","0","0","0","0","0","1","2.8","2.8","10.3%"
"120","Clelin Ferrell (WAS)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.2%"
"121","Darrell Taylor (CHI)","1","1","0","0","0","0","0","0","1","2.3","2.3","2.0%"
"122","Eli Ankou (BUF)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"123","Folorunso Fatukasi (HOU)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.7%"
"124","Javon Kinlaw (NYJ)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.3%"
"125","Tyree Wilson (LV)","1","1","0","0","0","0","0","0","1","2.3","2.3","1.2%"
"126","Alim McNeill (DET)","1","1","0","0","0","0","0","0","1","2.3","2.3","2.0%"
"127","Jordan Davis (PHI)","1","1","0","0","0","0","0","0","1","2.3","2.3","1.2%"
"128","A.J. Epenesa (BUF)","1","1","0","0","0","0","0","0","1","2.3","2.3","2.1%"
"129","Adam Butler (LV)","1","1","0","0","0","0","0","0","1","2.3","2.3","7.3%"
"130","Mike Hall Jr. (CLE)","1","1","0","0","0","0","0","0","1","2.3","2.3","1.3%"
"131","Tershawn Wharton (KC)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.5%"
"132","William Gholston (TB)","1","1","0","0","0","0","0","0","1","2.3","2.3","3.0%"
"133","Sam Hubbard (CIN)","0","3","0","0","0","0","0","0","1","2.3","2.3","13.7%"
"134","Sheldon Day (WAS)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.1%"
"135","James Lynch (TEN)","0","1","0","1","0","0","0","0","1","2.3","2.3","5.0%"
"136","Sheldon Rankins (CIN)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.2%"
"137","Devonte Wyatt (GB)","1","1","0","0","0","0","0","0","1","2.3","2.3","1.1%"
"138","Phidarian Mathis (WAS)","0","2","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"139","Cameron Jordan (NO)","1","0","0","0","0","0","0","0","1","1.5","1.5","1.5%"
"140","Ben Stille (ARI)","0","2","0","0","0","0","0","0","1","1.5","1.5","1.3%"
"141","Khalen Saunders (NO)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"142","K'Lavon Chaisson (LV)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"143","Neil Farrell Jr. (MIA)","1","0","0","0","0","0","0","0","1","1.5","1.5","1.0%"
"144","Nolan Smith Jr. (PHI)","1","0","0","0","0","0","0","0","1","1.5","1.5","1.9%"
"145","Austin Johnson (BUF)","0","2","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"146","Lukas Van Ness (GB)","0","2","0","0","0","0","0","0","1","1.5","1.5","2.1%"
"147","Dallas Turner (MIN)","0","2","0","0","0","0","0","0","1","1.5","1.5","5.7%"
"148","Dayo Odeyingbo (IND)","0","2","0","0","0","0","0","0","1","1.5","1.5","0.9%"
"149","Jonathan Bullard (MIN)","0","2","0","0","0","0","0","0","1","1.5","1.5","0.3%"
"150","Linval Joseph (DAL)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"151","Taven Bryan (IND)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"152","Bryan Bresee (NO)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.9%"
"153","Brandon Graham (PHI)","0","0","0","1","0","0","0","0","1","1.5","1.5","0.3%"
"154","DeMarcus Walker (CHI)","1","0","0","0","0","0","0","0","1","1.5","1.5","1.1%"
"155","Jarran Reed (SEA)","0","2","0","0","0","0","0","0","1","1.5","1.5","1.6%"
"156","James Smith-Williams (ATL)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"157","Nnamdi Madubuike (BAL)","1","0","0","0","0","0","0","0","1","1.5","1.5","13.8%"
"158","Victor Dimukeje (ARI)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"159","Khristian Boyd (NO)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"160","Joseph Ossai (CIN)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.6%"
"161","Ed Oliver (BUF)","0","1","0","0","0","0","0","0","1","0.8","0.8","4.3%"
"162","Ta'Quon Graham (ATL)","0","1","0","0","0","0","0","0","1","0.8","0.8","1.0%"
"163","Scott Matlock (LAC)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.2%"
"164","Kurt Hinish (HOU)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"165","Zacch Pickens (CHI)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.1%"
"166","Raekwon Davis (IND)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"167","C.J. Brewer (TB)","0","1","0","0","0","0","0","0","1","0.8","0.8","1.0%"
"168","Jalyn Holmes (WAS)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"169","Johnathan Hankins (SEA)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.1%"
"170","Josh Tupou (BAL)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"171","Derick Hall (SEA)","0","1","0","0","0","0","0","0","1","0.8","0.8","3.3%"
"172","Yannick Ngakoue (NE)","0","1","0","0","0","0","0","0","1","0.8","0.8","2.0%"
"173","Dre'Mont Jones (SEA)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.7%"
"174","Tyrus Wheat (DAL)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.1%"
"175","Khalil Davis (SF)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.1%"
"176","Jonathan Harris (CAR)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"177","Jordan Jackson (DEN)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"178","Demone Harris (ATL)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"179","Carlos Watkins (DAL)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"180","Efe Obada (WAS)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"181","Otito Ogbonnia (LAC)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.1%"
"182","Armon Watts (NYG)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"183","Logan Hall (TB)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.1%"
"184","Chris Smith (DET)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"185","Jaylen Harrell (TEN)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"186","Colby Wooden (GB)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.1%"
"187","Malik Herring (KC)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"188","Kameron Cline (BUF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"189","Jonah Williams (LAR)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"190","T.J. Smith (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"191","Myles Adams (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"192","Marcus Webb (LV)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"193","Domenique Davis (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"194","Bill Murray (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"195","LaCale London (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"196","Micah Parsons (DAL)","0","0","0","0","0","0","0","0","0","0","0","49.6%"
"197","William Bradley-King (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"198","Casey Toohill (BUF)","0","1","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"199","Tomon Fox (FA)","1","2","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"200","Jay Tufele (CIN)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"201","Alex Highsmith (PIT)","0","0","0","0","0","0","0","0","0","0","0","10.0%"
"202","McTelvin Agim (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"203","Khalid Kareem (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"204","Benito Jones (MIA)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"205","D.J. Wonnum (CAR)","0","0","0","0","0","0","0","0","0","0","0","2.2%"
"206","Jonathan Garvin (SF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"207","Breiden Fehoko (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"208","Cam Gill (CAR)","1","4","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"209","Janarius Robinson (LV)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"210","Bryce Huff (PHI)","0","0","0","0","0","0","0","0","1","0.0","0.0","2.6%"
"211","Mike Danna (KC)","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"212","Carlo Kemp (GB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"213","Teair Tart (LAC)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"214","Kenneth Odumegwu (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"215","Jacob Slade (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"216","Keshawn Banks (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"217","Kadeem Telfort (GB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"218","David Agoha (LV)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"219","Junior Aho (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"220","CJ Okoye (LAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"221","Truman Jones (KC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"222","Eku Leota (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"223","DJ Coleman (JAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"224","BJ Thompson (KC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"225","Jordon Riley (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"226","Nesta Jade Silvera (SF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"227","Andrew Farmer II (DEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"228","Cameron Young (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"229","Desjuan Johnson (LAR)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"230","Jose Ramirez (TB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"231","Shakel Brown (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"232","TK McLendon Jr. (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"233","Caleb Murphy (LAC)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"234","Andre Jones Jr. (WAS)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"235","Cory Durden (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"236","Trevor Nowaske (DET)","0","2","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"237","Dylan Horton (HOU)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"238","Isaiah Land (IND)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"239","Laiatu Latu (IND)","0","0","0","0","0","0","0","0","1","0.0","0.0","6.2%"
"240","Michael Hall Jr. (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"241","Maason Smith (JAC)","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"242","Mekhi Wingo (DET)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"243","Kilian Zierer (HOU)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"244","Mitchell Agude (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"245","Brandon Pili (SEA)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"246","Brandon Bouyer-Randle (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"247","Markees Watts (TB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"248","Marcus Haynes (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"249","Thomas Incoom (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"250","Demontrey Jacobs (NE)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"251","Alex Palczewski (DEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"252","Titus Leo (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"253","Brodric Martin (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"254","Adisa Isaac (BAL)","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"255","Mike Greene (TB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"256","Bralen Trice (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"257","Karl Brooks (GB)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.7%"
"258","Mazi Smith (DAL)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.3%"
"259","Nick Hampton (LAR)","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"260","D.J. Johnson (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"261","Gabriel Murphy (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"262","Jalen McKenzie (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"263","Keeanu Benton (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"264","Keondre Coburn (TEN)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"265","Moro Ojomo (PHI)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"266","Mike Morris (SEA)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"267","Yasir Abdullah (JAC)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"268","Nick Herbig (PIT)","0","0","0","0","0","0","0","0","0","0","0","1.5%"
"269","Travis Bell (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"270","Jeremiah Pharms Jr. (NE)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"271","Dylan Cook (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"272","C.J. Ravenell (BAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"273","Laekin Vakalahi (PHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"274","Elijah Chatman (NYG)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"275","David Olajiga (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"276","Trajan Jeffcoat (NO)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"277","Anthony Goodlow (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"278","Casey Rogers (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"279","Isaac Ukwu (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"280","Nate Lynn (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"281","James Ester (GB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"282","Denzel Daxon (DAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"283","Fabien Lovett Sr. (KC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"284","Gottlieb Ayedze (LV)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"285","Kenny Dyson Jr. (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"286","Dashaun Mallory (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"287","Jotham Russell (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"288","Dondrea Tillman (DEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"289","Jamie Sheriff (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"290","Camron Peterson (NO)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
