"Rank","Player","TACKLE","ASSIST","SACK","PD","INT","FF","FR","DEF TD","G","FPTS","FPTS/G","ROST"
"20","Grover Stewart (IND)","3","2","0","0","0","0","0","0","1","11.0","11.0","5.2%"
"21","Solomon Thomas (NYJ)","1","2","1","1","0","0","0","0","1","11.0","11.0","0.1%"
"22","Chauncey Golston (DAL)","2","2","1","0","0","0","0","0","1","11.0","11.0","9.0%"
"23","Zach Allen (DEN)","2","2","1","0","0","0","0","0","1","11.0","11.0","15.2%"
"24","Kobie Turner (LAR)","2","1","1","0","0","0","0","0","1","10.3","10.3","14.5%"
"25","Kayvon Thibodeaux (NYG)","3","1","0","0","0","0","0","0","1","10.3","10.3","16.3%"
"26","Alex Wright (CLE)","2","1","1","0","0","0","0","0","1","10.3","10.3","0.0%"
"27","George Karlaftis III (KC)","2","1","1","0","0","0","0","0","1","10.3","10.3","9.2%"
"28","Kwity Paye (IND)","5","0","0","0","0","0","0","0","1","10.0","10.0","3.2%"
"29","Thomas Booker IV (PHI)","3","0","0","0","0","0","0","0","1","9.5","9.5","0.0%"
"30","Clelin Ferrell (WAS)","2","0","1","0","0","0","0","0","1","9.5","9.5","0.2%"
"31","Nnamdi Madubuike (BAL)","3","0","0","0","0","0","0","0","1","9.5","9.5","13.8%"
"32","Milton Williams (PHI)","2","0","1","0","0","0","0","0","1","9.5","9.5","0.7%"
"33","Mike Danna (KC)","2","2","0.5","0","0","0","0","0","1","9.0","9.0","1.1%"
"34","Levi Onwuzurike (ARI)","0","4","0.5","0","0","1","0","0","1","9.0","9.0","0.5%"
"35","A'Shawn Robinson (CAR)","6","0","0","0","0","0","0","0","1","9.0","9.0","6.7%"
"36","Joey Bosa (LAC)","1","1","1","0","0","0","0","0","1","8.8","8.8","7.9%"
"37","Kevin Givens (SF)","1","1","1","0","0","0","0","0","1","8.8","8.8","0.1%"
"38","Dayo Odeyingbo (IND)","4","0","0","0","0","0","0","0","1","8.5","8.5","0.9%"
"39","Byron Murphy II (SEA)","1","3","0.5","0","0","0","0","0","1","8.3","8.3","3.2%"
"40","Derek Barnett (HOU)","1","0","1","0","0","0","0","0","1","8.0","8.0","0.2%"
"41","Gervon Dexter Sr. (CHI)","1","0","1","0","0","0","0","0","1","8.0","8.0","2.6%"
"42","Mario Edwards Jr. (HOU)","1","0","1","0","0","0","0","0","1","8.0","8.0","0.1%"
"43","Quinton Jefferson (BUF)","1","0","1","0","0","0","0","0","1","8.0","8.0","0.1%"
"44","Nik Bonitto (DEN)","3","1","0","0","0","0","0","0","1","7.8","7.8","3.7%"
"45","Tershawn Wharton (KC)","0","2","0.5","0","0","1","0","0","1","7.5","7.5","0.5%"
"46","Andrew Billings (CHI)","2","0","0","0","0","1","0","0","1","7.0","7.0","0.1%"
"47","Michael Hoecht (LAR)","1","4","0","0","0","0","0","0","1","7.0","7.0","1.3%"
"48","Jonathan Greenard (MIN)","2","0","1","0","0","0","0","0","1","7.0","7.0","17.3%"
"49","Johnathan Hankins (SEA)","3","0","0","0","0","0","0","0","1","7.0","7.0","0.1%"
"50","Braden Fiske (LAR)","1","2","0","0","0","0","1","0","1","7.0","7.0","3.4%"
"51","Greg Rousseau (BUF)","2","2","0","0","0","0","0","0","1","7.0","7.0","18.9%"
"52","Jayden Peevy (HOU)","0","1","0.5","0","0","1","0","0","1","6.8","6.8","0.0%"
"53","Jarran Reed (SEA)","3","3","0","0","0","0","0","0","1","6.8","6.8","1.6%"
"54","Jadeveon Clowney (CAR)","3","3","0","0","0","0","0","0","1","6.8","6.8","6.7%"
"55","Daniel Ekuale (NE)","2","2","0.5","0","0","0","0","0","1","6.5","6.5","1.0%"
"56","Chase Young (NO)","2","2","0.5","0","0","0","0","0","1","6.5","6.5","2.4%"
"57","Travis Jones (BAL)","2","1","0","0","0","0","0","0","1","6.3","6.3","0.7%"
"58","Osa Odighizuwa (DAL)","1","1","0","1","0","0","0","0","1","6.3","6.3","1.6%"
"59","Roy Robertson-Harris (SEA)","2","1","0","0","0","0","0","0","1","6.3","6.3","0.1%"
"60","Jeffery Simmons (TEN)","3","2","0","0","0","0","0","0","1","6.0","6.0","18.7%"
"61","Byron Young (LAR)","2","0","0","0","0","0","0","0","1","5.5","5.5","15.8%"
"62","Jermaine Johnson II (NYJ)","2","0","0","0","0","0","0","0","1","5.5","5.5","3.8%"
"63","Christian Wilkins (LV)","3","1","0","0","0","0","0","0","1","5.3","5.3","9.8%"
"64","Arden Key (TEN)","3","1","0","0","0","0","0","0","1","5.3","5.3","3.2%"
"65","Jonathon Cooper (DEN)","2","3","0","0","0","0","0","0","1","5.3","5.3","10.4%"
"66","Tyquan Lewis (IND)","2","3","0","0","0","0","0","0","1","5.3","5.3","0.3%"
"67","Brian Burns (NYG)","2","1","0","1","0","0","0","0","1","5.3","5.3","27.9%"
"68","Laiatu Latu (IND)","0","1","0","0","0","0","1","0","1","4.8","4.8","6.2%"
"69","Chop Robinson (MIA)","1","1","0","0","0","0","0","0","1","4.8","4.8","2.8%"
"70","Victor Dimukeje (ARI)","1","1","0","0","0","0","0","0","1","4.8","4.8","0.0%"
"71","Zach Sieler (MIA)","1","1","0","0","0","0","0","0","1","4.8","4.8","7.3%"
"72","Jonathan Bullard (MIN)","1","1","0","0","0","0","0","0","1","4.8","4.8","0.3%"
"73","Yaya Diaby (TB)","1","1","0","0","0","0","0","0","1","4.8","4.8","2.7%"
"74","D.J. Jones (DEN)","3","0","0","0","0","0","0","0","1","4.5","4.5","0.5%"
"75","Josh Sweat (PHI)","2","2","0","0","0","0","0","0","1","4.5","4.5","4.7%"
"76","Malcolm Roach (DEN)","2","2","0","0","0","0","0","0","1","4.5","4.5","0.1%"
"77","Maliek Collins (SF)","2","2","0","0","0","0","0","0","1","4.5","4.5","1.7%"
"78","Isaiahh Loudermilk (PIT)","2","0","0","1","0","0","0","0","1","4.5","4.5","0.1%"
"79","John Franklin-Myers (DEN)","3","0","0","0","0","0","0","0","1","4.5","4.5","0.5%"
"80","Sam Hubbard (CIN)","3","0","0","0","0","0","0","0","1","4.5","4.5","13.7%"
"81","Quinnen Williams (NYJ)","3","0","0","0","0","0","0","0","1","4.5","4.5","15.0%"
"82","Dexter Lawrence II (NYG)","2","2","0","0","0","0","0","0","1","4.5","4.5","18.4%"
"83","Alim McNeill (DET)","1","0","0","0","0","0","0","0","1","4.0","4.0","2.0%"
"84","James Smith-Williams (ATL)","1","0","0","0","0","0","0","0","1","4.0","4.0","0.1%"
"85","Dre'Mont Jones (SEA)","1","0","0","0","0","0","0","0","1","4.0","4.0","0.7%"
"86","Jihad Ward (MIN)","0","0","0","0","0","0","1","0","1","4.0","4.0","0.0%"
"87","Lukas Van Ness (GB)","1","0","0","0","0","0","0","0","1","4.0","4.0","2.1%"
"88","Justin Jones (ARI)","1","0","0","0","0","0","0","0","1","4.0","4.0","0.7%"
"89","Adetomiwa Adebawore (IND)","1","0","0","0","0","0","0","0","1","4.0","4.0","0.1%"
"90","Sheldon Rankins (CIN)","1","3","0","0","0","0","0","0","1","3.8","3.8","0.2%"
"91","Nick Thurman (FA)","1","3","0","0","0","0","0","0","1","3.8","3.8","0.0%"
"92","Raekwon Davis (IND)","2","1","0","0","0","0","0","0","1","3.8","3.8","0.0%"
"93","A.J. Epenesa (BUF)","2","1","0","0","0","0","0","0","1","3.8","3.8","2.1%"
"94","Bobby Brown III (LAR)","2","1","0","0","0","0","0","0","1","3.8","3.8","0.2%"
"95","Kenny Clark (GB)","2","1","0","0","0","0","0","0","1","3.8","3.8","1.6%"
"96","Jordan Davis (PHI)","1","1","0","1","0","0","0","0","1","3.8","3.8","1.2%"
"97","Javon Kinlaw (NYJ)","2","1","0","0","0","0","0","0","1","3.8","3.8","0.3%"
"98","Rakeem Nunez-Roches (NYG)","1","3","0","0","0","0","0","0","1","3.8","3.8","0.7%"
"99","Brent Urban (BAL)","2","1","0","0","0","0","0","0","1","3.8","3.8","0.0%"
"100","Keeanu Benton (PIT)","1","2","0","0","0","0","0","0","1","3.0","3.0","0.3%"
"101","Calais Campbell (MIA)","1","0","0","1","0","0","0","0","1","3.0","3.0","6.4%"
"102","Dalvin Tomlinson (CLE)","2","0","0","0","0","0","0","0","1","3.0","3.0","0.2%"
"103","Nathan Shepherd (NO)","1","2","0","0","0","0","0","0","1","3.0","3.0","0.2%"
"104","Jeremiah Ledbetter (JAC)","1","2","0","0","0","0","0","0","1","3.0","3.0","0.1%"
"105","Grady Jarrett (ATL)","2","0","0","0","0","0","0","0","1","3.0","3.0","2.2%"
"106","Cameron Heyward (PIT)","1","2","0","0","0","0","0","0","1","3.0","3.0","11.3%"
"107","Arnold Ebiketie (ATL)","1","2","0","0","0","0","0","0","1","3.0","3.0","5.5%"
"108","Desjuan Johnson (LAR)","1","2","0","0","0","0","0","0","1","3.0","3.0","0.0%"
"109","Adam Butler (LV)","2","0","0","0","0","0","0","0","1","3.0","3.0","7.3%"
"110","Sam Kamara (CLE)","2","0","0","0","0","0","0","0","1","3.0","3.0","0.0%"
"111","DaVon Hamilton (JAC)","2","0","0","0","0","0","0","0","1","3.0","3.0","0.4%"
"112","C.J. Brewer (TB)","1","2","0","0","0","0","0","0","1","3.0","3.0","1.0%"
"113","Cameron Jordan (NO)","1","0","0","1","0","0","0","0","1","3.0","3.0","1.5%"
"114","Arik Armstead (JAC)","2","0","0","0","0","0","0","0","1","3.0","3.0","1.0%"
"115","Austin Johnson (BUF)","2","0","0","0","0","0","0","0","1","3.0","3.0","0.1%"
"116","Michael Pierce (BAL)","0","1","0.5","0","0","0","0","0","1","2.8","2.8","0.6%"
"117","Shy Tuttle (CAR)","0","3","0","0","0","0","0","0","1","2.3","2.3","0.5%"
"118","Nesta Jade Silvera (SF)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"119","Teair Tart (LAC)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"120","Deatrich Wise Jr. (NE)","0","1","0","1","0","0","0","0","1","2.3","2.3","0.7%"
"121","Linval Joseph (DAL)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"122","Dallas Turner (MIN)","1","1","0","0","0","0","0","0","1","2.3","2.3","5.7%"
"123","Larry Ogunjobi (PIT)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.6%"
"124","Montravius Adams (PIT)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"125","David Onyemata (ATL)","0","3","0","0","0","0","0","0","1","2.3","2.3","1.1%"
"126","William Gholston (TB)","1","1","0","0","0","0","0","0","1","2.3","2.3","3.0%"
"127","John Jenkins (LV)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.8%"
"128","Sebastian Joseph-Day (TEN)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.8%"
"129","Tyrus Wheat (DAL)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.1%"
"130","Ta'Quon Graham (ATL)","1","1","0","0","0","0","0","0","1","2.3","2.3","1.0%"
"131","Folorunso Fatukasi (HOU)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.7%"
"132","Travon Walker (JAC)","1","1","0","0","0","0","0","0","1","2.3","2.3","19.5%"
"133","Jay Tufele (CIN)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.1%"
"134","Derrick Nnadi (KC)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.1%"
"135","LaBryan Ray (CAR)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.2%"
"136","Taven Bryan (IND)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"137","Harrison Phillips (MIN)","1","1","0","0","0","0","0","0","1","2.3","2.3","3.6%"
"138","Jeremiah Pharms Jr. (NE)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.1%"
"139","DeMarcus Walker (CHI)","1","1","0","0","0","0","0","0","1","2.3","2.3","1.1%"
"140","Dante Fowler Jr. (WAS)","1","1","0","0","0","0","0","0","1","2.3","2.3","10.4%"
"141","Roy Lopez (ARI)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.7%"
"142","Anthony Nelson (TB)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.1%"
"143","Jordon Riley (NYG)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"144","Chris Braswell (TB)","1","0","0","0","0","0","0","0","1","1.5","1.5","1.2%"
"145","Da'Shawn Hand (MIA)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.2%"
"146","Scott Matlock (LAC)","0","0","0","1","0","0","0","0","1","1.5","1.5","0.2%"
"147","Derick Hall (SEA)","0","2","0","0","0","0","0","0","1","1.5","1.5","3.3%"
"148","Esezi Otomewo (JAC)","0","2","0","0","0","0","0","0","1","1.5","1.5","3.0%"
"149","Vita Vea (TB)","0","0","0","1","0","0","0","0","1","1.5","1.5","4.1%"
"150","Davon Godchaux (NE)","1","0","0","0","0","0","0","0","1","1.5","1.5","1.7%"
"151","Montez Sweat (CHI)","0","0","0","1","0","0","0","0","1","1.5","1.5","15.6%"
"152","Otito Ogbonnia (LAC)","0","2","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"153","Dorance Armstrong Jr. (WAS)","0","2","0","0","0","0","0","0","1","1.5","1.5","1.4%"
"154","Josh Paschal (DET)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.3%"
"155","Poona Ford (LAC)","0","2","0","0","0","0","0","0","1","1.5","1.5","0.3%"
"156","DeMarcus Lawrence (DAL)","0","2","0","0","0","0","0","0","1","1.5","1.5","5.8%"
"157","Logan Hall (TB)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"158","Nolan Smith Jr. (PHI)","1","0","0","0","0","0","0","0","1","1.5","1.5","1.9%"
"159","Jordan Jackson (DEN)","0","2","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"160","Darrell Taylor (CHI)","1","0","0","0","0","0","0","0","1","1.5","1.5","2.0%"
"161","Taki Taimani (MIN)","0","2","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"162","Broderick Washington Jr. (BAL)","0","2","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"163","Emmanuel Ogbah (MIA)","1","0","0","0","0","0","0","0","1","1.5","1.5","3.3%"
"164","Javon Hargrave (SF)","0","2","0","0","0","0","0","0","1","1.5","1.5","1.9%"
"165","Greg Gaines (TB)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"166","Julian Okwara (ARI)","0","2","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"167","Jordan Elliott (SF)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"168","Joshua Uche (KC)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"169","Eddie Goldman (ATL)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"170","Elijah Chatman (NYG)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"171","Javontae Jean-Baptiste (WAS)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"172","Neville Gallimore (LAR)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"173","Phidarian Mathis (WAS)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"174","Jerry Tillery (MIN)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.1%"
"175","Jaylen Harrell (TEN)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"176","T.J. Slaton (GB)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.1%"
"177","Bilal Nichols (ARI)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.1%"
"178","DeMarvin Leal (PIT)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"179","Jalen Carter (PHI)","0","1","0","0","0","0","0","0","1","0.8","0.8","12.7%"
"180","Isaiah Foskey (NO)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"181","Xavier Thomas (ARI)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"182","Kingsley Enagbare (GB)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.1%"
"183","Jalyn Holmes (WAS)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"184","DaQuan Jones (BUF)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.1%"
"185","Joseph Ossai (CIN)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.6%"
"186","Zach Carter (LV)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"187","Moro Ojomo (PHI)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.1%"
"188","DJ Reader (DET)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.7%"
"189","Micheal Clemons (NYJ)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.2%"
"190","B.J. Hill (CIN)","0","1","0","0","0","0","0","0","1","0.8","0.8","1.9%"
"191","Felix Anudike-Uzomah (KC)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.2%"
"192","DeForest Buckner (IND)","0","1","0","0","0","0","0","0","1","0.8","0.8","25.5%"
"193","Jonathan Allen (WAS)","0","1","0","0","0","0","0","0","1","0.8","0.8","3.0%"
"194","Tuli Tuipulotu (LAC)","0","1","0","0","0","0","0","0","1","0.8","0.8","5.0%"
"195","Mike Greene (TB)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"196","Jonah Williams (LAR)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"197","T.J. Smith (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"198","Myles Adams (SEA)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"199","Kameron Cline (BUF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"200","Chris Williams (CHI)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"201","LaCale London (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"202","Marcus Webb (LV)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"203","William Bradley-King (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"204","Casey Toohill (BUF)","2","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"205","Breiden Fehoko (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"206","Janarius Robinson (LV)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"207","D.J. Wonnum (CAR)","0","0","0","0","0","0","0","0","0","0","0","2.2%"
"208","Jonathan Garvin (SF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"209","Khalil Davis (SF)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"210","Bryce Huff (PHI)","0","0","0","0","0","0","0","0","1","0.0","0.0","2.6%"
"211","Bill Murray (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"212","Micah Parsons (DAL)","2","1","0","0","0","0","0","0","1","0.0","0.0","49.6%"
"213","Domenique Davis (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"214","Carlo Kemp (GB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"215","Cam Gill (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"216","Marvin Wilson (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"217","Kenneth Odumegwu (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"218","David Agoha (LV)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"219","Junior Aho (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"220","CJ Okoye (LAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"221","Kadeem Telfort (GB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"222","Truman Jones (KC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"223","Jalen Redmond (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"224","Eku Leota (PIT)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"225","Cory Durden (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"226","Chris Smith (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"227","Trevor Nowaske (DET)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"228","Keshawn Banks (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"229","Jose Ramirez (TB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"230","BJ Thompson (KC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"231","Andrew Farmer II (DEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"232","Cameron Young (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"233","Shakel Brown (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"234","TK McLendon Jr. (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"235","Caleb Murphy (LAC)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"236","Andre Jones Jr. (WAS)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"237","DJ Coleman (JAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"238","Jacob Slade (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"239","Isaiah Land (IND)","1","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"240","Leonard Taylor III (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"241","Michael Hall Jr. (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"242","McKinnley Jackson (CIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"243","Maason Smith (JAC)","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"244","Mekhi Wingo (DET)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"245","Adisa Isaac (BAL)","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"246","Mitchell Agude (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"247","Brandon Pili (SEA)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"248","Brandon Bouyer-Randle (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"249","Markees Watts (TB)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"250","Marcus Haynes (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"251","Thomas Incoom (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"252","Demontrey Jacobs (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"253","Alex Palczewski (DEN)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"254","Kilian Zierer (HOU)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"255","Tyler Lacy (JAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"256","Titus Leo (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"257","Keondre Coburn (TEN)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"258","Karl Brooks (GB)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.7%"
"259","Mazi Smith (DAL)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.3%"
"260","Nick Hampton (LAR)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"261","D.J. Johnson (CAR)","1","3","0.5","0","0","0","0","0","1","0.0","0.0","0.1%"
"262","Isaiah McGuire (CLE)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"263","Gabriel Murphy (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"264","Tyree Wilson (LV)","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"265","Mike Morris (SEA)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"266","Yasir Abdullah (JAC)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"267","Nick Herbig (PIT)","0","0","0","0","0","0","0","0","1","0.0","0.0","1.5%"
"268","Tavius Robinson (BAL)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"269","Travis Bell (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"270","Brodric Martin (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"271","Dylan Horton (HOU)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"272","Bralen Trice (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"273","Jalen McKenzie (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"274","Jonah Elliss (DEN)","3","0","1","0","0","0","0","0","1","0.0","0.0","0.6%"
"275","Laekin Vakalahi (PHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"276","C.J. Ravenell (BAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"277","Denzel Daxon (DAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"278","David Olajiga (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"279","Isaac Ukwu (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"280","Gottlieb Ayedze (LV)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"281","Casey Rogers (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"282","Nate Lynn (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"283","Anthony Goodlow (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"284","James Ester (GB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"285","Fabien Lovett Sr. (KC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"286","Trajan Jeffcoat (NO)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"287","Carl Jones Jr. (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"288","Jotham Russell (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"289","Kenny Dyson Jr. (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
